"","uid","residence","prewarning","group","gender","age","bot_dummy","rebuttal_dummy","income_national","income_sample","income_sample_abs","accuracy","worth","articleId","sixgroup"
"15431",405,"上海上海","AIL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",5,5,5,2,2,"zhongkao","AIL_platform_rebuttal"
"15432",408,"山西太原","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"zhongkao","AIL_platform_rebuttal"
"15433",412,"山东烟台","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"zhongkao","AIL_platform_rebuttal"
"15434",419,"江苏无锡","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,2,"zhongkao","NewsL_platform_rebuttal"
"15435",420,"湖南娄底","NewsL","platform_rebuttal","1",1,"bot_FALSE","rebuttal_TRUE",4,2,1,3,1,"zhongkao","NewsL_platform_rebuttal"
"15436",421,"广东东莞","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,3,4,"zhongkao","NewsL_platform_rebuttal"
"15437",424,"广东佛山","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","AIL_platform_rebuttal"
"15438",425,"辽宁大连","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"zhongkao","NewsL_platform_rebuttal"
"15439",428,"山西长治","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,3,2,1,1,"zhongkao","AIL_platform_rebuttal"
"15440",432,"北京北京","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","NewsL_platform_rebuttal"
"15441",433,"山东滨州","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"zhongkao","AIL_platform_rebuttal"
"15442",434,"四川成都","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,2,3,"zhongkao","AIL_platform_rebuttal"
"15443",435,"辽宁大连","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,4,3,"zhongkao","NewsL_platform_rebuttal"
"15444",437,"四川成都","NewsL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","NewsL_platform_rebuttal"
"15445",441,"河南郑州","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","AIL_platform_rebuttal"
"15446",444,"辽宁沈阳","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"zhongkao","AIL_platform_rebuttal"
"15447",445,"河南郑州","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","NewsL_platform_rebuttal"
"15448",446,"山东临沂","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,4,2,2,2,"zhongkao","NewsL_platform_rebuttal"
"15449",453,"甘肃张掖","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,1,1,1,1,"zhongkao","NewsL_platform_rebuttal"
"15450",458,"江西南昌","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,2,2,"zhongkao","NewsL_platform_rebuttal"
"15451",462,"江苏南京","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","NewsL_platform_rebuttal"
"15452",465,"广东佛山","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","NewsL_platform_rebuttal"
"15453",466,"江苏常州","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","NewsL_platform_rebuttal"
"15454",468,"河南郑州","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","AIL_platform_rebuttal"
"15455",476,"广东深圳","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","NewsL_platform_rebuttal"
"15456",478,"河南周口","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,1,1,2,4,"zhongkao","NewsL_platform_rebuttal"
"15457",479,"浙江绍兴","NewsL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,4,5,5,"zhongkao","NewsL_platform_rebuttal"
"15458",483,"河南新乡","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,2,1,4,3,"zhongkao","NewsL_platform_rebuttal"
"15459",486,"广西南宁","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,3,2,3,2,"zhongkao","AIL_platform_rebuttal"
"15460",495,"四川成都","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,3,4,"zhongkao","NewsL_platform_rebuttal"
"15461",496,"辽宁大连","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,3,"zhongkao","AIL_platform_rebuttal"
"15462",497,"重庆重庆","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","AIL_platform_rebuttal"
"15463",500,"陕西西安","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,4,2,4,5,"zhongkao","AIL_platform_rebuttal"
"15464",503,"河南平顶山","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,2,2,3,2,"zhongkao","NewsL_platform_rebuttal"
"15465",504,"四川成都","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,2,"zhongkao","NewsL_platform_rebuttal"
"15466",508,"重庆重庆","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,4,2,3,2,"zhongkao","AIL_platform_rebuttal"
"15467",511,"广东深圳","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,1,2,"zhongkao","NewsL_platform_rebuttal"
"15468",515,"山东淄博","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","AIL_platform_rebuttal"
"15469",516,"天津天津","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","AIL_platform_rebuttal"
"15470",517,"江苏徐州","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,3,2,4,5,"zhongkao","NewsL_platform_rebuttal"
"15471",522,"四川成都","AIL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","AIL_platform_rebuttal"
"15472",525,"黑龙江哈尔滨","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,4,2,2,3,"zhongkao","AIL_platform_rebuttal"
"15473",528,"辽宁大连","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,2,"zhongkao","AIL_platform_rebuttal"
"15474",531,"山东德州","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,1,1,3,4,"zhongkao","NewsL_platform_rebuttal"
"15475",539,"辽宁沈阳","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,3,1,2,"zhongkao","NewsL_platform_rebuttal"
"15476",540,"天津天津","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,2,"zhongkao","NewsL_platform_rebuttal"
"15477",545,"广东深圳","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,4,5,5,"zhongkao","AIL_platform_rebuttal"
"15478",547,"湖北武汉","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,4,5,"zhongkao","NewsL_platform_rebuttal"
"15479",553,"天津天津","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,3,1,4,"zhongkao","NewsL_platform_rebuttal"
"15480",557,"江苏无锡","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,4,2,"zhongkao","AIL_platform_rebuttal"
"15481",559,"福建泉州","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,4,4,"zhongkao","AIL_platform_rebuttal"
"15482",561,"陕西西安","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,4,2,4,3,"zhongkao","NewsL_platform_rebuttal"
"15483",562,"浙江杭州","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,4,5,"zhongkao","AIL_platform_rebuttal"
"15484",570,"浙江杭州","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,3,3,"zhongkao","NewsL_platform_rebuttal"
"15485",580,"福建福州","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,3,2,3,"zhongkao","NewsL_platform_rebuttal"
"15486",583,"上海上海","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,5,4,5,"zhongkao","NewsL_platform_rebuttal"
"15487",585,"广东广州","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"zhongkao","AIL_platform_rebuttal"
"15488",586,"广东广州","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,4,"zhongkao","NewsL_platform_rebuttal"
"15489",588,"黑龙江大庆","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"zhongkao","NewsL_platform_rebuttal"
"15490",589,"四川成都","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"zhongkao","NewsL_platform_rebuttal"
"15491",592,"北京北京","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,4,5,5,"zhongkao","NewsL_platform_rebuttal"
"15492",594,"江苏常州","AIL","platform_rebuttal","1",6,"bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"zhongkao","AIL_platform_rebuttal"
"15493",596,"河南漯河","NewsL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",4,2,2,3,1,"zhongkao","NewsL_platform_rebuttal"
"15494",597,"上海上海","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,5,5,5,"zhongkao","AIL_platform_rebuttal"
"15495",600,"江苏苏州","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,3,3,"zhongkao","NewsL_platform_rebuttal"
"15496",601,"河南新乡","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,2,1,1,1,"zhongkao","AIL_platform_rebuttal"
"15497",608,"内蒙古乌兰察布","NewsL","platform_rebuttal","1",6,"bot_FALSE","rebuttal_TRUE",4,2,1,1,1,"zhongkao","NewsL_platform_rebuttal"
"15498",612,"河南开封","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,1,1,1,1,"zhongkao","AIL_platform_rebuttal"
"15499",613,"山东济南","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,3,4,5,"zhongkao","AIL_platform_rebuttal"
"15500",617,"湖南长沙","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"zhongkao","AIL_platform_rebuttal"
"15501",619,"北京北京","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,1,3,"zhongkao","AIL_platform_rebuttal"
"15502",624,"广东广州","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,5,3,"zhongkao","AIL_platform_rebuttal"
"15503",625,"北京北京","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","NewsL_platform_rebuttal"
"15504",626,"广东广州","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","AIL_platform_rebuttal"
"15505",627,"河北石家庄","NewsL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",4,4,2,2,3,"zhongkao","NewsL_platform_rebuttal"
"15506",628,"湖北武汉","NewsL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","NewsL_platform_rebuttal"
"15507",635,"陕西西安","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,4,2,2,2,"zhongkao","NewsL_platform_rebuttal"
"15508",636,"黑龙江哈尔滨","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,4,2,2,2,"zhongkao","NewsL_platform_rebuttal"
"15509",640,"江苏南京","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,3,2,"zhongkao","AIL_platform_rebuttal"
"15510",642,"广东汕头","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,1,1,2,1,"zhongkao","AIL_platform_rebuttal"
"15511",644,"湖南长沙","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","NewsL_platform_rebuttal"
"15512",645,"北京北京","NewsL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"zhongkao","NewsL_platform_rebuttal"
"15513",648,"广东阳江","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,1,1,3,3,"zhongkao","AIL_platform_rebuttal"
"15514",653,"上海上海","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,5,2,5,"zhongkao","NewsL_platform_rebuttal"
"15515",656,"河北石家庄","AIL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"zhongkao","AIL_platform_rebuttal"
"15516",657,"内蒙古通辽","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,3,2,5,4,"zhongkao","NewsL_platform_rebuttal"
"15517",662,"湖南郴州","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,3,2,3,2,"zhongkao","AIL_platform_rebuttal"
"15518",663,"广西贵港","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,2,1,1,1,"zhongkao","NewsL_platform_rebuttal"
"15519",666,"湖南娄底","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,2,1,4,5,"zhongkao","NewsL_platform_rebuttal"
"15520",677,"河南信阳","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,1,1,1,2,"zhongkao","AIL_platform_rebuttal"
"15521",681,"甘肃平凉","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,1,1,2,3,"zhongkao","AIL_platform_rebuttal"
"15522",684,"山东烟台","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,5,5,"zhongkao","NewsL_platform_rebuttal"
"15523",687,"山东济南","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,5,4,"zhongkao","NewsL_platform_rebuttal"
"15524",688,"上海上海","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,5,1,1,"zhongkao","NewsL_platform_rebuttal"
"15525",690,"浙江宁波","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","AIL_platform_rebuttal"
"15526",692,"山西阳泉","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,2,2,1,1,"zhongkao","NewsL_platform_rebuttal"
"15527",693,"北京北京","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","AIL_platform_rebuttal"
"15528",695,"河南洛阳","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"zhongkao","AIL_platform_rebuttal"
"15529",700,"安徽六安","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,2,2,3,2,"zhongkao","NewsL_platform_rebuttal"
"15530",704,"云南昆明","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","AIL_platform_rebuttal"
"15531",708,"上海上海","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,5,4,4,"zhongkao","NewsL_platform_rebuttal"
"15532",710,"广东佛山","NewsL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","NewsL_platform_rebuttal"
"15533",712,"湖南邵阳","NewsL","platform_rebuttal","1",7,"bot_FALSE","rebuttal_TRUE",4,1,1,2,2,"zhongkao","NewsL_platform_rebuttal"
"15534",716,"浙江杭州","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"zhongkao","AIL_platform_rebuttal"
"15535",717,"山东淄博","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","NewsL_platform_rebuttal"
"15536",722,"四川成都","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,2,3,"zhongkao","AIL_platform_rebuttal"
"15537",726,"山东枣庄","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,3,2,1,2,"zhongkao","NewsL_platform_rebuttal"
"15538",730,"山东德州","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,1,1,3,4,"zhongkao","NewsL_platform_rebuttal"
"15539",733,"河南漯河","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,2,2,1,1,"zhongkao","AIL_platform_rebuttal"
"15540",735,"山西长治","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,3,2,2,3,"zhongkao","NewsL_platform_rebuttal"
"15541",738,"河北承德","AIL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",4,2,2,3,2,"zhongkao","AIL_platform_rebuttal"
"15542",741,"河南郑州","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,4,2,1,2,"zhongkao","NewsL_platform_rebuttal"
"15543",742,"广东广州","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,5,3,"zhongkao","AIL_platform_rebuttal"
"15544",743,"山东青岛","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","NewsL_platform_rebuttal"
"15545",744,"四川宜宾","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,4,2,3,2,"zhongkao","AIL_platform_rebuttal"
"15546",748,"山东青岛","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","AIL_platform_rebuttal"
"15547",750,"山东青岛","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","NewsL_platform_rebuttal"
"15548",751,"上海上海","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,5,2,2,"zhongkao","AIL_platform_rebuttal"
"15549",752,"广东汕头","NewsL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",4,1,1,2,1,"zhongkao","NewsL_platform_rebuttal"
"15550",758,"广西南宁","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,3,2,1,1,"zhongkao","NewsL_platform_rebuttal"
"15551",760,"四川成都","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,4,4,"zhongkao","AIL_platform_rebuttal"
"15552",762,"宁夏银川","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",4,4,2,2,2,"zhongkao","AIL_platform_rebuttal"
"15553",765,"河南开封","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,1,1,5,5,"zhongkao","AIL_platform_rebuttal"
"15554",767,"上海上海","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,5,2,2,"zhongkao","AIL_platform_rebuttal"
"15555",768,"广东佛山","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"zhongkao","AIL_platform_rebuttal"
"15556",772,"山东济南","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","AIL_platform_rebuttal"
"15557",774,"黑龙江齐齐哈尔","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,1,1,3,2,"zhongkao","AIL_platform_rebuttal"
"15558",778,"北京北京","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"zhongkao","NewsL_platform_rebuttal"
"15559",780,"江西上饶","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,4,2,2,4,"zhongkao","AIL_platform_rebuttal"
"15560",786,"河北石家庄","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,4,2,3,4,"zhongkao","AIL_platform_rebuttal"
"15561",791,"北京北京","NewsL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","NewsL_platform_rebuttal"
"15562",793,"天津天津","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,3,4,3,"zhongkao","AIL_platform_rebuttal"
"15563",794,"河南南阳","AIL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",4,2,2,1,1,"zhongkao","AIL_platform_rebuttal"
"15564",795,"安徽淮南","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,4,2,1,2,"zhongkao","NewsL_platform_rebuttal"
"15565",799,"浙江杭州","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,4,3,4,"zhongkao","AIL_platform_rebuttal"
"15566",800,"北京北京","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","AIL_platform_rebuttal"
"15567",803,"河北廊坊","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,4,5,"zhongkao","AIL_platform_rebuttal"
"15568",804,"上海上海","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,5,2,1,"zhongkao","NewsL_platform_rebuttal"
"15569",808,"四川成都","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,5,5,"zhongkao","AIL_platform_rebuttal"
"15570",811,"天津天津","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,2,"zhongkao","AIL_platform_rebuttal"
"15571",812,"山东济南","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","AIL_platform_rebuttal"
"15572",813,"四川达州","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,3,2,1,1,"zhongkao","AIL_platform_rebuttal"
"15573",815,"山东临沂","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,4,2,2,2,"zhongkao","AIL_platform_rebuttal"
"15574",826,"天津天津","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","AIL_platform_rebuttal"
"15575",831,"山东济南","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,4,4,"zhongkao","AIL_platform_rebuttal"
"15576",834,"江苏苏州","AIL","platform_rebuttal","1",2,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","AIL_platform_rebuttal"
"15577",837,"浙江杭州","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,5,4,"zhongkao","AIL_platform_rebuttal"
"15578",838,"河南南阳","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,2,2,1,1,"zhongkao","AIL_platform_rebuttal"
"15579",841,"上海上海","AIL","platform_rebuttal","1",5,"bot_FALSE","rebuttal_TRUE",5,5,5,2,2,"zhongkao","AIL_platform_rebuttal"
"15580",844,"福建福州","AIL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",5,5,3,3,1,"zhongkao","AIL_platform_rebuttal"
"15581",857,"福建福州","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"zhongkao","NewsL_platform_rebuttal"
"15582",864,"河北承德","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",4,2,2,2,1,"zhongkao","AIL_platform_rebuttal"
"15583",865,"北京北京","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"zhongkao","AIL_platform_rebuttal"
"15584",868,"四川成都","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"zhongkao","AIL_platform_rebuttal"
"15585",870,"山东青岛","AIL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","AIL_platform_rebuttal"
"15586",873,"江苏南京","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"zhongkao","NewsL_platform_rebuttal"
"15587",874,"山东威海","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,3,3,3,"zhongkao","AIL_platform_rebuttal"
"15588",880,"上海上海","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,5,2,4,"zhongkao","NewsL_platform_rebuttal"
"15589",884,"广东佛山","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",5,5,4,5,4,"zhongkao","NewsL_platform_rebuttal"
"15590",885,"河北石家庄","AIL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",4,4,2,4,5,"zhongkao","AIL_platform_rebuttal"
"15591",888,"四川眉山","AIL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"zhongkao","AIL_platform_rebuttal"
"15592",892,"北京北京","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,5,5,"zhongkao","NewsL_platform_rebuttal"
"15593",893,"广东揭阳","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",3,1,1,1,1,"zhongkao","NewsL_platform_rebuttal"
"15594",894,"贵州黔西南","NewsL","platform_rebuttal","2",4,"bot_FALSE","rebuttal_TRUE",4,2,2,3,4,"zhongkao","NewsL_platform_rebuttal"
"15595",898,"内蒙古呼伦贝尔","NewsL","platform_rebuttal","2",5,"bot_FALSE","rebuttal_TRUE",4,2,2,2,5,"zhongkao","NewsL_platform_rebuttal"
"15596",900,"广东深圳","NewsL","platform_rebuttal","1",3,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","NewsL_platform_rebuttal"
"15597",903,"广东梅州","NewsL","platform_rebuttal","2",3,"bot_FALSE","rebuttal_TRUE",4,1,1,3,3,"zhongkao","NewsL_platform_rebuttal"
"15598",904,"上海上海","AIL","platform_rebuttal","2",2,"bot_FALSE","rebuttal_TRUE",5,5,5,1,1,"zhongkao","AIL_platform_rebuttal"
"15599",912,"湖南长沙","NewsL","platform_rebuttal","1",4,"bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"zhongkao","NewsL_platform_rebuttal"
