"","uid","residence","gender","age","group","bot_dummy","rebuttal_dummy","income_national","income_sample","income_sample_abs","accuracy","worth","articleId"
"11103","1725","北京北京","2",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"westlake"
"11104","1726","安徽滁州","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,4,5,"westlake"
"11105","1727","山西运城","1",6,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,1,3,3,"westlake"
"11106","1728","山东济南","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,4,3,"westlake"
"11107","1731","广西桂林","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,3,2,"westlake"
"11108","1733","云南昆明","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,3,3,"westlake"
"11109","1736","广东广州","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"westlake"
"11110","1741","上海上海","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,5,1,1,"westlake"
"11111","1742","北京北京","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,4,"westlake"
"11112","1746","山西太原","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,4,4,"westlake"
"11113","1752","内蒙古呼和浩特","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"westlake"
"11114","1755","福建南平","2",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,4,5,"westlake"
"11115","1768","辽宁丹东","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,1,1,1,1,"westlake"
"11116","1770","贵州黔南","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,4,3,"westlake"
"11117","1771","广西南宁","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,4,3,"westlake"
"11118","1776","陕西渭南","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,5,5,"westlake"
"11119","1778","湖北武汉","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,4,3,"westlake"
"11120","1784","陕西西安","1",1,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,4,2,2,1,"westlake"
"11121","1785","浙江金华","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"westlake"
"11122","1787","山西朔州","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,5,5,"westlake"
"11123","1788","广东梅州","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,1,1,5,5,"westlake"
"11124","1797","河南郑州","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,5,4,"westlake"
"11125","1804","江苏扬州","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,3,3,"westlake"
"11126","1807","广东佛山","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,3,3,"westlake"
"11127","1809","河南焦作","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,1,3,4,"westlake"
"11128","1816","广东深圳","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"westlake"
"11129","1817","上海上海","1",6,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,5,4,1,"westlake"
"11130","1818","广东湛江","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,1,1,5,4,"westlake"
"11131","1822","河南焦作","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,1,4,4,"westlake"
"11132","1823","广东深圳","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,4,"westlake"
"11133","1830","陕西西安","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,4,2,4,3,"westlake"
"11134","1838","江西南昌","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,3,3,"westlake"
"11135","1841","河南平顶山","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,2,4,3,"westlake"
"11136","1843","广西梧州","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,2,3,5,"westlake"
"11137","1849","贵州遵义","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,4,5,"westlake"
"11138","1854","海南海口","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,2,2,"westlake"
"11139","1859","山东济南","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"westlake"
"11140","1864","广西贺州","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,1,4,3,"westlake"
"11141","1867","贵州贵阳","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,4,4,"westlake"
"11142","1868","湖南长沙","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"westlake"
"11143","1870","重庆重庆","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"westlake"
"11144","1873","上海上海","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,5,2,2,"westlake"
"11145","1874","四川成都","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,5,3,"westlake"
"11146","1876","山东潍坊","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,4,2,3,3,"westlake"
"11147","1878","山东青岛","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"westlake"
"11148","1880","江苏盐城","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,4,3,"westlake"
"11149","1881","湖北武汉","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,2,2,"westlake"
"11150","1884","浙江湖州","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,5,"westlake"
"11151","1886","湖北黄石","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,5,2,"westlake"
"11152","1891","广西北海","1",6,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,1,1,"westlake"
"11153","1896","山东青岛","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"westlake"
"11154","1897","河南郑州","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,5,5,"westlake"
"11155","1900","河北石家庄","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,1,2,"westlake"
"11156","1902","广东东莞","2",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,4,"westlake"
"11157","1903","黑龙江哈尔滨","1",6,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"westlake"
"11158","1907","广西南宁","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,3,4,"westlake"
"11159","1910","吉林吉林","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,1,1,2,3,"westlake"
"11160","1914","湖北武汉","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,4,3,"westlake"
"11161","1916","广东深圳","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"westlake"
"11162","1921","山西大同","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,2,4,4,"westlake"
"11163","1922","广西玉林","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,4,2,"westlake"
"11164","1924","广西桂林","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,2,2,"westlake"
"11165","1926","广西北海","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,1,2,"westlake"
"11166","1928","广西柳州","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,4,3,"westlake"
"11167","1934","北京北京","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"westlake"
"11168","1935","山东青岛","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,5,5,"westlake"
"11169","1936","山东济南","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"westlake"
"11170","1937","上海上海","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,5,4,4,"westlake"
"11171","1952","河北廊坊","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"westlake"
"11172","1954","浙江宁波","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"westlake"
"11173","1958","湖南长沙","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"westlake"
"11174","1959","河北秦皇岛","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,4,5,"westlake"
"11175","1977","天津天津","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,4,3,"westlake"
"11176","1984","浙江杭州","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,3,2,"westlake"
"11177","2012","天津天津","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"westlake"
"11178","2026","西藏山南","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"westlake"
"11179","2027","广东深圳","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"westlake"
"11180","2029","四川绵阳","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,4,4,"westlake"
"11181","2031","贵州贵阳","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"westlake"
"11182","2032","陕西西安","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,4,2,2,1,"westlake"
"11183","2033","广东佛山","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,3,2,"westlake"
"11184","2034","四川自贡","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,4,3,"westlake"
"11185","2038","山西长治","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,1,1,"westlake"
"11186","2042","安徽合肥","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,3,4,"westlake"
"11187","2044","河南南阳","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,2,3,1,"westlake"
"11188","2046","天津天津","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"westlake"
"11189","2047","河北唐山","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,4,4,"westlake"
"11190","2050","山西晋中","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,5,3,"westlake"
"11191","2051","贵州未知","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,3,3,"westlake"
"11192","2052","浙江温州","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,3,3,"westlake"
"11193","2054","山西太原","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,3,2,"westlake"
"11194","2056","重庆重庆","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,4,5,"westlake"
"11195","2058","广东广州","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,3,2,"westlake"
"11196","2060","天津天津","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,5,5,"westlake"
"11197","2061","河北唐山","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,4,2,"westlake"
"11198","2066","广东广州","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,3,3,"westlake"
"11199","2069","北京北京","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,3,2,"westlake"
"11200","2071","广西桂林","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,4,4,"westlake"
"11201","2072","河南郑州","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"westlake"
"11202","2074","河南郑州","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"westlake"
"11203","2075","福建福州","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"westlake"
"11204","2076","福建泉州","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,4,4,"westlake"
"11205","2078","上海上海","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,5,4,3,"westlake"
"11206","2084","广东广州","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"westlake"
"11207","2085","辽宁沈阳","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"westlake"
"11208","2088","贵州毕节","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,2,5,5,"westlake"
"11209","2108","福建福州","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,4,3,"westlake"
"11210","2142","吉林长春","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,5,5,"westlake"
"11211","2144","上海上海","1",7,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,5,3,2,"westlake"
"11212","7","四川成都","2",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,2,2,"germanvaccine"
"11213","14","广东梅州","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,1,1,3,2,"germanvaccine"
"11214","15","湖南长沙","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,2,2,"germanvaccine"
"11215","16","广东东莞","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,2,"germanvaccine"
"11216","21","广东佛山","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,4,"germanvaccine"
"11217","22","宁夏银川","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,2,2,"germanvaccine"
"11218","27","浙江杭州","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,4,"germanvaccine"
"11219","28","辽宁抚顺","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,2,5,5,"germanvaccine"
"11220","33","江西鹰潭","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,4,5,"germanvaccine"
"11221","43","浙江杭州","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"germanvaccine"
"11222","45","广东中山","2",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"germanvaccine"
"11223","48","江苏苏州","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,2,3,"germanvaccine"
"11224","51","江苏苏州","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,2,5,"germanvaccine"
"11225","54","贵州贵阳","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,3,2,"germanvaccine"
"11226","59","广西北海","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,4,4,"germanvaccine"
"11227","61","河北石家庄","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"germanvaccine"
"11228","64","贵州黔南","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,4,2,"germanvaccine"
"11229","69","吉林长春","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"germanvaccine"
"11230","75","重庆重庆","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,4,2,"germanvaccine"
"11231","85","安徽黄山","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"germanvaccine"
"11232","87","浙江杭州","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"germanvaccine"
"11233","89","河南新乡","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,1,2,1,"germanvaccine"
"11234","96","江西南昌","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,2,2,"germanvaccine"
"11235","99","湖南娄底","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,1,4,4,"germanvaccine"
"11236","100","辽宁大连","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,3,3,"germanvaccine"
"11237","101","湖北武汉","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,4,2,"germanvaccine"
"11238","107","湖北武汉","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,1,1,"germanvaccine"
"11239","109","广东广州","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"germanvaccine"
"11240","112","江苏南通","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,2,2,"germanvaccine"
"11241","128","山东泰安","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"germanvaccine"
"11242","134","广东佛山","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,3,4,"germanvaccine"
"11243","138","湖北襄阳","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"germanvaccine"
"11244","140","山西运城","2",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,1,4,4,"germanvaccine"
"11245","141","四川宜宾","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"germanvaccine"
"11246","142","河北石家庄","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,4,3,"germanvaccine"
"11247","147","甘肃兰州","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,4,4,"germanvaccine"
"11248","148","云南曲靖","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,4,3,"germanvaccine"
"11249","155","吉林长春","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"germanvaccine"
"11250","157","广东广州","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,3,2,"germanvaccine"
"11251","158","广东汕头","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,1,1,4,4,"germanvaccine"
"11252","161","河北邯郸","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,2,3,"germanvaccine"
"11253","163","河南安阳","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,2,3,3,"germanvaccine"
"11254","169","四川成都","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,1,2,"germanvaccine"
"11255","176","云南昆明","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"germanvaccine"
"11256","180","黑龙江哈尔滨","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"germanvaccine"
"11257","195","湖北武汉","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,3,3,"germanvaccine"
"11258","197","江西宜春","2",1,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,2,3,"germanvaccine"
"11259","203","天津天津","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,3,1,"germanvaccine"
"11260","205","北京北京","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,5,4,"germanvaccine"
"11261","214","天津天津","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,2,2,"germanvaccine"
"11262","215","广东深圳","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"germanvaccine"
"11263","217","江苏南京","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,5,"germanvaccine"
"11264","221","上海上海","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,5,4,4,"germanvaccine"
"11265","223","江苏苏州","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,3,2,"germanvaccine"
"11266","224","贵州铜仁","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,2,3,4,"germanvaccine"
"11267","235","上海上海","1",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,5,5,5,"germanvaccine"
"11268","237","贵州毕节","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,2,4,4,"germanvaccine"
"11269","239","辽宁大连","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"germanvaccine"
"11270","241","甘肃兰州","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"germanvaccine"
"11271","247","河南驻马店","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,1,1,5,5,"germanvaccine"
"11272","249","浙江杭州","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,5,5,"germanvaccine"
"11273","250","广东梅州","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,1,1,3,1,"germanvaccine"
"11274","252","江西九江","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"germanvaccine"
"11275","253","广东广州","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"germanvaccine"
"11276","259","江西九江","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,4,5,"germanvaccine"
"11277","263","福建厦门","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,1,1,"germanvaccine"
"11278","265","陕西西安","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,4,2,4,3,"germanvaccine"
"11279","270","山西太原","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,2,2,"germanvaccine"
"11280","278","四川宜宾","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,2,1,"germanvaccine"
"11281","284","河北石家庄","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"germanvaccine"
"11282","287","山西运城","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,1,1,1,"germanvaccine"
"11283","288","上海上海","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,5,5,5,"germanvaccine"
"11284","300","云南昆明","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,2,1,"germanvaccine"
"11285","306","广东深圳","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,5,5,"germanvaccine"
"11286","311","河南郑州","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,1,1,"germanvaccine"
"11287","314","福建福州","2",5,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"germanvaccine"
"11288","315","广东湛江","1",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,1,1,2,1,"germanvaccine"
"11289","326","江西吉安","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,3,3,"germanvaccine"
"11290","328","江苏苏州","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,3,2,"germanvaccine"
"11291","333","北京北京","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,5,4,"germanvaccine"
"11292","340","河北保定","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,2,4,3,"germanvaccine"
"11293","342","广西南宁","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,3,2,4,4,"germanvaccine"
"11294","344","河北石家庄","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,1,2,"germanvaccine"
"11295","361","江苏无锡","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,2,1,"germanvaccine"
"11296","366","江苏南京","1",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,2,3,"germanvaccine"
"11297","367","福建泉州","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,3,3,2,"germanvaccine"
"11298","368","广东广州","2",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,4,3,"germanvaccine"
"11299","369","广东汕头","2",2,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,1,1,5,4,"germanvaccine"
"11300","375","吉林长春","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,5,5,"germanvaccine"
"11301","380","内蒙古赤峰","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,2,2,4,2,"germanvaccine"
"11302","385","河北石家庄","1",4,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",4,4,2,3,2,"germanvaccine"
"11303","397","北京北京","2",3,"platform_rebuttal","bot_FALSE","rebuttal_TRUE",5,5,4,5,2,"germanvaccine"
